"type","seq_id","item_id","main_tags","event_tags","archi_tags"
"culturel","162","7","SelfCateringAccommodation","",""
"culturel","162","8","HotelRestaurant","",""
"culturel","162","9","ParkAndGarden;Castle","","Contemporain;Classique"
"culturel","162","10","Restaurant","",""
"culturel","162","11","Bridge;Ruins;CityHeritage;TechnicalHeritage;Convent;Chapel;Church","",""
"culturel","162","12","Museum","",""
"culturel","162","13","HotelRestaurant","",""
"culturel","162","14","HotelRestaurant","",""
"culturel","163","0","SelfCateringAccommodation","",""
"culturel","163","1","NaturalHeritage","",""
"culturel","163","2","Restaurant","",""
"culturel","163","3","WineCellar;Producer","Practice;Product;Tasting",""
"culturel","163","4","CulturalSite;CaveSinkholeOrAven","",""
"culturel","163","5","Citadel;Castle","",""
"culturel","163","6","GroupLodging","",""
"culturel","163","7","SelfCateringAccommodation","",""
"culturel","163","8","HotelRestaurant","",""
"culturel","163","9","Museum","",""
"culturel","163","10","NaturalHeritage;Mill","",""
"culturel","163","11","Restaurant","",""
"culturel","163","12","NaturalHeritage","",""
"culturel","163","13","ParkAndGarden;Castle","",""
"culturel","163","14","HolidayResort","",""
"culturel","163","15","HotelRestaurant","",""
"culturel","163","16","HotelRestaurant","",""
"culturel","164","0","HotelRestaurant","",""
"culturel","164","1","FortifiedCastle","","Médiéval"
"culturel","164","2","Restaurant","",""
"culturel","164","3","Church","","Renaissance;Médiéval"
"culturel","164","4","TechnicalHeritage;Collegiate","",""
"culturel","164","5","HotelRestaurant","",""
"culturel","164","6","HotelRestaurant","",""
"culturel","164","7","Church","",""
"culturel","164","8","Museum","",""
"culturel","164","9","Restaurant","",""
"culturel","164","10","Abbey;Cloister;Church","","Gothique;Roman"
"culturel","164","11","ArcheologicalSite;ReligiousSite;Museum;TechnicalHeritage","","Gallo-romain"
"culturel","164","12","HotelRestaurant","",""
"culturel","164","13","HotelRestaurant","",""
"culturel","165","0","HotelRestaurant","",""
"culturel","165","1","Church","","Roman"
"culturel","165","2","Chapel;Church","","Gothique;Roman"
"culturel","165","3","Museum","",""
"culturel","165","4","Restaurant","",""
"culturel","165","5","Bridge;Dungeon;CityHeritage;Church;IndustrialSite","","Renaissance;Médiéval;Roman"
"culturel","165","6","HotelRestaurant","",""
"culturel","165","7","HotelRestaurant","",""
"culturel","165","8","HotelRestaurant","",""
"culturel","165","9","WineCellar;Producer","Practice;Product;Tasting",""
"culturel","165","10","Restaurant","",""
"culturel","165","11","NaturalHeritage","",""
"culturel","165","12","Basilica;Museum;Convent","",""
"culturel","165","13","HotelRestaurant","",""
"culturel","165","14","CityHeritage;MegalithDolmenMenhir","",""
"culturel","165","15","HolidayResort","",""
"culturel","165","16","HotelRestaurant","",""
"culturel","166","0","SelfCateringAccommodation","",""
"culturel","166","1","ParkAndGarden;Museum;TechnicalHeritage;Castle","",""
"culturel","166","2","Museum;TechnicalHeritage","",""
"culturel","166","3","ParkAndGarden;CaveSinkholeOrAven","",""
"culturel","166","4","CulturalSite;CaveSinkholeOrAven","",""
"culturel","166","5","SelfCateringAccommodation","",""
"culturel","166","6","SelfCateringAccommodation","",""
"culturel","166","7","HotelRestaurant","",""
"culturel","166","8","ParkAndGarden;Citadel;Dungeon;Castle","",""
"culturel","166","9","Restaurant","",""
"culturel","166","10","Museum;TechnicalHeritage","",""
"culturel","166","11","Church","",""
"culturel","166","12","HotelRestaurant","",""
"culturel","166","13","HotelRestaurant","",""
"culturel","167","0","HotelRestaurant","",""
"culturel","167","1","Ruins;Museum;RomanPath","","Gallo-romain"
"culturel","167","2","Restaurant","",""
"culturel","167","3","Museum;IndustrialSite","",""
"culturel","167","4","Museum","",""
"culturel","167","5","HotelRestaurant","",""
"culturel","167","6","LocalTouristOffice;IncomingTravelAgency","",""
"culturel","167","7","HotelRestaurant","",""
"culturel","167","8","HotelRestaurant","",""
"culturel","167","9","LocalTouristOffice;IncomingTravelAgency","",""
"culturel","167","10","Restaurant","",""
"culturel","167","11","Church;Collegiate","",""
"culturel","167","12","ParkAndGarden;Tower;Castle","",""
"culturel","167","13","GroupLodging","",""
"culturel","167","14","HotelRestaurant","",""
"culturel","168","0","HotelRestaurant","",""
"culturel","168","1","ParkAndGarden;Castle","",""
"culturel","168","2","Museum;IndustrialSite","",""
"culturel","168","3","NaturalHeritage;Mill;Museum","","Xixe siècle"
"culturel","168","4","LocalTouristOffice;IncomingTravelAgency","",""
"culturel","168","5","HotelRestaurant","",""
"culturel","168","6","HotelRestaurant","",""
"culturel","168","7","Chapel;Church","","Gothique;Roman"
"culturel","168","8","WineCellar;Producer","Practice;Product;Tasting",""
"culturel","168","9","NaturalHeritage","",""
"culturel","168","10","ParkAndGarden;NaturalHeritage;Castle","","Contemporain"
"culturel","168","11","Castle","",""
"culturel","168","12","Museum;RemembranceSite","",""
"culturel","168","13","HotelRestaurant","",""
"culturel","168","14","CityHeritage","","Renaissance;Gothique;Xixe siècle"
"culturel","168","15","HotelRestaurant","",""
"culturel","169","0","SelfCateringAccommodation","",""
"culturel","169","1","Castle","",""
"culturel","169","2","ParkAndGarden","",""
"culturel","169","3","WineCellar;Producer","Practice;Product;Tasting",""
"culturel","169","4","Museum","",""
"culturel","169","5","BrasserieOrTavern","",""
"culturel","169","6","ParkAndGarden;Church;Collegiate","",""
"culturel","169","7","Dungeon;Museum;TechnicalHeritage","",""
"culturel","169","8","Museum;TechnicalHeritage","",""
"culturel","169","9","LocalTouristOffice;IncomingTravelAgency","",""
"culturel","169","10","SelfCateringAccommodation","",""
"culturel","169","11","SelfCateringAccommodation","",""
"culturel","169","12","Church;Collegiate","",""
"culturel","169","13","ParkAndGarden","",""
"culturel","169","14","ParkAndGarden;Abbey;Museum","","Contemporain"
"culturel","169","15","GroupLodging","",""
"culturel","169","16","SelfCateringAccommodation","",""
"culturel","170","0","HotelRestaurant","",""
"culturel","170","1","Church","",""
"culturel","170","2","ParkAndGarden;Museum;Castle","","Renaissance"
"culturel","170","3","Chapel;Castle","","Classique"
"culturel","170","4","FortifiedCastle;Museum;Castle","","Renaissance;Médiéval"
"culturel","170","5","FarmhouseInn","",""
"culturel","170","6","Church","",""
"culturel","170","7","HolidayCentre;GroupLodging","",""
"culturel","170","8","HotelRestaurant","",""
"culturel","170","9","HotelRestaurant","",""
"culturel","170","10","HotelRestaurant","",""
"culturel","170","11","InterpretationCentre;Museum;TechnicalHeritage","",""
"culturel","170","12","ParkAndGarden;Ruins;Tower;Castle","",""
"culturel","170","13","Restaurant;FastFoodRestaurant","",""
"culturel","170","14","ParkAndGarden;Castle","",""
"culturel","170","15","ParkAndGarden;Museum;TechnicalHeritage;Castle","",""
"culturel","170","16","Museum","",""
"culturel","170","17","Museum;TechnicalHeritage","",""
"culturel","170","18","Castle","",""
"culturel","170","19","HotelRestaurant","",""
"culturel","170","20","GroupLodging","",""
"culturel","170","21","HotelRestaurant","",""
"culturel","171","0","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"culturel","171","1","ParkAndGarden;Citadel;Dungeon;Castle","",""
"culturel","171","2","Museum;RemembranceSite","",""
"culturel","171","3","BrasserieOrTavern","",""
"culturel","171","4","ParkAndGarden;Ruins;Castle","","Médiéval"
"culturel","171","5","YouthHostelAndInternationalCenter","",""
"culturel","171","6","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"culturel","171","7","HotelRestaurant","",""
"culturel","171","8","Museum;TechnicalHeritage","",""
"culturel","171","9","PigeonLoft;Chapel;Castle","","Renaissance;Médiéval;Xixe siècle"
"culturel","171","10","Museum","",""
"culturel","171","11","ParkAndGarden","",""
"culturel","171","12","NaturalHeritage;Museum","","Contemporain"
"culturel","171","13","HotelRestaurant","",""
"culturel","171","14","HotelRestaurant","",""
"culturel","172","0","SelfCateringAccommodation","",""
"culturel","172","1","CaveSinkholeOrAven;Museum","",""
"culturel","172","2","Museum;TechnicalHeritage","",""
"culturel","172","3","Basilica;Museum;Convent","",""
"culturel","172","4","ParkAndGarden;CaveSinkholeOrAven","",""
"culturel","172","5","WineCellar;Producer","Practice;Product;Tasting",""
"culturel","172","6","SelfCateringAccommodation","",""
"culturel","172","7","HolidayResort","",""
"culturel","172","8","SelfCateringAccommodation","",""
"culturel","172","9","SelfCateringAccommodation","",""
"culturel","172","10","Church","","Roman"
"culturel","172","11","Museum","",""
"culturel","172","12","Cabaret;SportsAndLeisurePlace","",""
"culturel","172","13","Castle","",""
"culturel","172","14","SelfCateringAccommodation","",""
"culturel","172","15","SelfCateringAccommodation","",""
"culturel","173","0","SelfCateringAccommodation","",""
"culturel","173","1","Ruins;Abbey;CityHeritage;Castle;Chapel;Church;Cloister","","Médiéval;Roman;Gothique;Moderne;Renaissance"
"culturel","173","2","FarmhouseInn","",""
"culturel","173","3","GroupLodging","",""
"culturel","173","4","Bridge;Dungeon;CityHeritage;Church;IndustrialSite","","Renaissance;Médiéval;Roman"
"culturel","173","5","SelfCateringAccommodation","",""
"culturel","173","6","SelfCateringAccommodation","",""
"culturel","173","7","SelfCateringAccommodation","",""
"culturel","173","8","Museum","",""
"culturel","173","9","Bridge;Ruins;CityHeritage;TechnicalHeritage;Convent;Chapel;Church","",""
"culturel","173","10","ParkAndGarden;Castle","","Contemporain;Classique"
"culturel","173","11","Ruins;Museum;Castle","",""
"culturel","173","12","Church","",""
"culturel","173","13","ParkAndGarden;Castle","","Contemporain;Classique"
"culturel","173","14","Restaurant","",""
"culturel","173","15","Museum","",""
"culturel","173","16","ParkAndGarden;Ruins;Tower;Castle","",""
"culturel","173","17","Church","",""
"culturel","173","18","SelfCateringAccommodation","",""
"culturel","173","19","YouthHostelAndInternationalCenter","",""
"culturel","173","20","SelfCateringAccommodation","",""
"culturel","174","0","SelfCateringAccommodation","",""
"culturel","174","1","ParkAndGarden;Museum","",""
"culturel","174","2","Museum;TechnicalHeritage","",""
"culturel","174","3","Museum;RemembranceSite","",""
"culturel","174","4","NaturalHeritage","",""
"culturel","174","5","ParkAndGarden;PigeonLoft;Church;Castle","",""
"culturel","174","6","Museum;TechnicalHeritage","",""
"culturel","174","7","Ruins;Abbey;CityHeritage;Castle;Chapel;Church;Cloister","","Médiéval;Roman;Gothique;Moderne;Renaissance"
"culturel","174","8","Church;Museum","",""
"culturel","174","9","SelfCateringAccommodation","",""
"culturel","174","10","SelfCateringAccommodation","",""
"culturel","174","11","SelfCateringAccommodation","",""
"culturel","174","12","Church","",""
"culturel","174","13","Museum","",""
"culturel","174","14","SelfCateringAccommodation","",""
"culturel","174","15","SelfCateringAccommodation","",""
"culturel","175","0","SelfCateringAccommodation","",""
"culturel","175","1","ParkAndGarden","",""
"culturel","175","2","FarmhouseInn","",""
"culturel","175","3","Museum;TechnicalHeritage","",""
"culturel","175","4","Castle","",""
"culturel","175","5","GroupLodging","",""
"culturel","175","6","SelfCateringAccommodation","",""
"culturel","175","7","HotelRestaurant","",""
"culturel","175","8","Church","",""
"culturel","175","9","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Product;Practice;Rental;EquipmentRental",""
"culturel","175","10","NaturalHeritage;Museum;TechnicalHeritage","",""
"culturel","175","11","Museum;TechnicalHeritage","",""
"culturel","175","12","Restaurant","",""
"culturel","175","13","ParkAndGarden;Museum","",""
"culturel","175","14","HolidayResort","",""
"culturel","175","15","HotelRestaurant","",""
"culturel","176","0","SelfCateringAccommodation","",""
"culturel","176","1","ParkAndGarden;Castle","","Renaissance"
"culturel","176","2","Cabaret;SportsAndLeisurePlace","",""
"culturel","176","3","LocalTouristOffice;IncomingTravelAgency","",""
"culturel","176","4","Museum;TechnicalHeritage","",""
"culturel","176","5","Museum","",""
"culturel","176","6","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;MultiActivity;Practice;Product;Course;Rental;EquipmentRental;FreePractice",""
"culturel","176","7","HolidayCentre","",""
"culturel","176","8","SelfCateringAccommodation","",""
"culturel","176","9","SelfCateringAccommodation","",""
"culturel","176","10","ParkAndGarden;Castle","","Contemporain;Classique"
"culturel","176","11","Citadel;Castle","",""
"culturel","176","12","Restaurant","",""
"culturel","176","13","Ruins;Abbey;CityHeritage;Castle;Chapel;Church;Cloister","","Médiéval;Roman;Gothique;Moderne;Renaissance"
"culturel","176","14","SelfCateringAccommodation","",""
"culturel","176","15","SelfCateringAccommodation","",""
"culturel","177","0","HotelRestaurant","",""
"culturel","177","1","ParkAndGarden;Castle","",""
"culturel","177","2","ParkAndGarden;Castle","",""
"culturel","177","3","ParkAndGarden;CaveSinkholeOrAven","",""
"culturel","177","4","Museum","",""
"culturel","177","5","ParkAndGarden","",""
"culturel","177","6","GroupLodging","",""
"culturel","177","7","HotelRestaurant","",""
"culturel","177","8","HotelRestaurant","",""
"culturel","177","9","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"culturel","177","10","StopOverOrGroupLodge;GroupLodging","",""
"culturel","177","11","Church","",""
"culturel","177","12","Church;CityHeritage","",""
"culturel","177","13","Church","","Renaissance;Médiéval"
"culturel","177","14","YouthHostelAndInternationalCenter","",""
"culturel","177","15","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"culturel","178","0","SelfCateringAccommodation","",""
"culturel","178","1","Museum;TechnicalHeritage","",""
"culturel","178","2","ParkAndGarden","",""
"culturel","178","3","SelfCateringAccommodation","",""
"culturel","178","4","SelfCateringAccommodation","",""
"culturel","178","5","HotelRestaurant","",""
"culturel","178","6","ParkAndGarden","",""
"culturel","178","7","Restaurant","",""
"culturel","178","8","WineCellar;Cooperative","Practice;Product;Tasting",""
"culturel","178","9","HotelRestaurant","",""
"culturel","178","10","GroupLodging","",""
"culturel","178","11","HotelRestaurant","",""
"culturel","179","0","SelfCateringAccommodation","",""
"culturel","179","1","ParkAndGarden;PigeonLoft;Museum;Castle","",""
"culturel","179","2","CaveSinkholeOrAven;Museum","",""
"culturel","179","3","ParkAndGarden","",""
"culturel","179","4","ParkAndGarden;Museum;Castle","","Renaissance"
"culturel","179","5","NaturalHeritage;Museum;TechnicalHeritage","",""
"culturel","179","6","SelfCateringAccommodation","",""
"culturel","179","7","SelfCateringAccommodation","",""
"culturel","179","8","SelfCateringAccommodation","",""
"culturel","179","9","Church;CityHeritage","",""
"culturel","179","10","ParkAndGarden;Church;Collegiate","",""
"culturel","179","11","ParkAndGarden","",""
"culturel","179","12","BoutiqueOrLocalShop;EquipmentRentalShop","",""
"culturel","179","13","SelfCateringAccommodation","",""
"culturel","179","14","SelfCateringAccommodation","",""
"culturel","180","0","HotelRestaurant","",""
"culturel","180","1","Basilica;Museum;Convent","",""
"culturel","180","2","Restaurant","",""
"culturel","180","3","WineCellar;Cooperative","Practice;Product;Tasting",""
"culturel","180","4","Castle","",""
"culturel","180","5","HotelRestaurant","",""
"culturel","180","6","HolidayResort","",""
"culturel","180","7","HotelRestaurant","",""
"culturel","180","8","HotelRestaurant","",""
